Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201905,AE 9000,Mitchell Walker,WAL,3,Null,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201905,AE 9000,Vigor Yang,YAN,3,Null,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201905,AE 9000,Pui-Kuen Yeung,YEU,1,Null,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201905,APPH 1040,Lesley Baradel,ES,126,3.86,89.7,7.1,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,113.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201905,APPH 1040,Adam Decker,LS,100,3.67,65.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,65.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
201905,APPH 1040,Adam Decker,SF,83,3.86,86.7,12.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201905,APPH 1040,Caroline Simpkins,RBR,10,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201905,APPH 1050,Christie Stewart,AF1,22,3.95,95.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201905,APPH 1050,Christie Stewart,AR1,18,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201905,APPH 1050,Christie Stewart,AWT,25,3.79,84.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
